chr1:214163908..214165026,.	HS_chr1_214164408_214164526	1	PROX1	TCGA-BH-A18U	chr1:214169378..214170379,+	1
chr12:14725681..14726746,.	HS_chr12_14726181_14726246	1	PLBD1	TCGA-B6-A0RE	chr12:14720129..14721130,-	1
chr12:14726089..14727136,.	HS_chr12_14726589_14726636	1	PLBD1	TCGA-A8-A08L	chr12:14720129..14721130,-	1
chr12:14843319..14844383,.	HS_chr12_14843819_14843883	1	GUCY2C	TCGA-A8-A08L	chr12:14848881..14849882,-	1
chr12:15378171..15379198,.	HS_chr12_15378671_15378698	1	HIST4H4	TCGA-A8-A092	chr12:14923517..14924518,-	1
chr12:1666263..1667312,.	HS_chr12_1666763_1666812	1	FBXL14	TCGA-A8-A09X	chr12:1702731..1703732,-	1
chr1:218465496..218466540,.	HS_chr1_218465996_218466040	1	RRP15	TCGA-AN-A0AT	chr1:218458158..218459159,+	1
chr1:218572754..218573813,.	HS_chr1_218573254_218573313	1	TGFB2,TGFB2_ENST00000366929	TCGA-B6-A0RE	chr1:218519543..218520544,+	1
chr1:2188757..2189821,.	HS_chr1_2189257_2189321	1	SKI	TCGA-A2-A04T	chr1:2159705..2160706,+	1
chr1:220685342..220686378,.	HS_chr1_220685842_220685878	1	MARK1	TCGA-AO-A03N	chr1:220701664..220702665,+	1
chr1:22090830..22091891,.	HS_chr1_22091330_22091391	1	USP48	TCGA-AN-A0G0	chr1:22108949..22109950,-	1
chr1:221648274..221649319,.	HS_chr1_221648774_221648819	1	DUSP10	TCGA-A2-A04P,TCGA-AO-A0J4	chr1:221912585..221913586,-	1
chr1:221648671..221649764,.	HS_chr1_221649171_221649264	1	DUSP10	TCGA-A2-A04P,TCGA-B6-A0IJ	chr1:221912585..221913586,-	1
chr12:21661934..21662948,.	HS_chr12_21662434_21662448	1	GOLT1B	TCGA-BH-A0B9	chr12:21654357..21655358,+	1
chr1:223643146..223644246,.	HS_chr1_223643646_223643746	1	SUSD4,SUSD4_ENST00000342943,SUSD4_ENST00000343846	TCGA-C8-A12Q	chr1:223536266..223537267,-	1
chr1:224061100..224062186,.	HS_chr1_224061600_224061686	1	TP53BP2_ENST00000343537	TCGA-A7-A0CE	chr1:224032881..224033882,-	1
chr1:224251906..224252966,.	HS_chr1_224252406_224252466	1	FBXO28	TCGA-AR-A0TX	chr1:224301331..224302332,+	1
chr1:224524138..224525204,.	HS_chr1_224524638_224524704	1	NVL	TCGA-B6-A0IJ	chr1:224517328..224518329,-	1
chr1:224551088..224552105,.	HS_chr1_224551588_224551605	1	CNIH4,CNIH4_ENST00000366856	TCGA-B6-A0RT	chr1:224544126..224545127,+	1
chr12:25700409..25701461,.	HS_chr12_25700909_25700961	1	IFLTD1	TCGA-A2-A0EY	chr12:25705527..25706528,-	1
chr1:226132441..226133529,.	HS_chr1_226132941_226133029	1	PYCR2	TCGA-B6-A0I2	chr1:226111309..226112310,-	1
chr1:226503223..226504306,.	HS_chr1_226503723_226503806	1	LIN9	TCGA-C8-A12Q	chr1:226496387..226497388,-	1
chr1:227029974..227031038,.	HS_chr1_227030474_227030538	1	CDC42BPA,CDC42BPA_ENST00000334218,CDC42BPA_ENST00000366765,CDC42BPA_ENST00000366766,CDC42BPA_ENST00000366769	TCGA-C8-A12Q	chr1:227504382..227505383,-	1
chr12:27035799..27036841,.	HS_chr12_27036299_27036341	1	TM7SF3	TCGA-B6-A0IQ	chr12:27166600..27167601,-	1
chr12:27106452..27107485,.	HS_chr12_27106952_27106985	1	C12orf11	TCGA-B6-A0IJ	chr12:27089235..27090236,-	1
chr12:27509015..27510027,.	HS_chr12_27509515_27509527	1	ARNTL2	TCGA-A8-A09X	chr12:27485505..27486506,+	1
chr1:227550346..227551396,.	HS_chr1_227550846_227550896	1	CDC42BPA,CDC42BPA_ENST00000334218,CDC42BPA_ENST00000366765,CDC42BPA_ENST00000366766,CDC42BPA_ENST00000366769	TCGA-A8-A07B	chr1:227504382..227505383,-	1
chr12:27875313..27876390,.	HS_chr12_27875813_27875890	1	MRPS35	TCGA-AO-A0J6	chr12:27863276..27864277,+	1
chr12:27960514..27961524,.	HS_chr12_27961014_27961024	1	KLHDC5	TCGA-AO-A0J2	chr12:27932763..27933764,+	1
chr12:27972659..27973723,.	HS_chr12_27973159_27973223	1	KLHDC5	TCGA-A2-A04P	chr12:27932763..27933764,+	1
chr12:27977237..27978250,.	HS_chr12_27977737_27977750	1	MRPS35	TCGA-A8-A09X	chr12:27863276..27864277,+	1
chr12:28116525..28117619,.	HS_chr12_28117025_28117119	1	PTHLH,PTHLH_ENST00000354417	TCGA-A2-A0D2,TCGA-B6-A0IJ	chr12:28121926..28122927,-	1
chr1:228245938..228246976,.	HS_chr1_228246438_228246476	1	WNT3A,WNT3A_ENST00000366753	TCGA-A8-A092,TCGA-E2-A15H	chr1:228194329..228195330,+	1
chr1:228683451..228684505,.	HS_chr1_228683951_228684005	1	RNF187	TCGA-A2-A0CM,TCGA-B6-A0IJ	chr1:228675016..228676017,+	1
chr12:29530175..29531219,.	HS_chr12_29530675_29530719	1	ERGIC2	TCGA-E2-A15E	chr12:29524065..29525066,-	1
chr1:229783902..229784920,.	HS_chr1_229784402_229784420	1	URB2	TCGA-A8-A07I	chr1:229762880..229763881,+	1
chr1:230771189..230772238,.	HS_chr1_230771689_230771738	1	COG2	TCGA-B6-A0RT	chr1:230777852..230778853,+	1
chr1:231322717..231323789,.	HS_chr1_231323217_231323289	1	FAM89A	TCGA-A8-A075,TCGA-B6-A0I6	chr1:231175456..231176457,-	1
chr1:232958581..232959647,.	HS_chr1_232959081_232959147	1	KIAA1383,KIAA1383_ENST00000418460	TCGA-E2-A15E	chr1:232940269..232941270,+	1
chr1:233065528..233066581,.	HS_chr1_233066028_233066081	1	NTPCR,NTPCR_ENST00000366627	TCGA-B6-A0I2	chr1:233085956..233086957,+	1
chr1:233474489..233475524,.	HS_chr1_233474989_233475024	1	ENSG00000143674,KIAA1804	TCGA-A8-A07B	chr1:233463274..233464275,+	1
chr1:233737391..233738445,.	HS_chr1_233737891_233737945	1	KCNK1	TCGA-B6-A0IJ	chr1:233749417..233750418,+	1
chr12:33746621..33747701,.	HS_chr12_33747121_33747201	1	SYT10	TCGA-B6-A0RE	chr12:33591956..33592957,-	1
chr12:33753631..33754717,.	HS_chr12_33754131_33754217	1	SYT10	TCGA-A8-A08L	chr12:33591956..33592957,-	1
chr12:33757205..33758242,.	HS_chr12_33757705_33757742	1	SYT10	TCGA-A8-A094	chr12:33591956..33592957,-	1
chr1:233763211..233764225,.	HS_chr1_233763711_233763725	1	KCNK1	TCGA-A8-A08L	chr1:233749417..233750418,+	1
chr1:233766209..233767246,.	HS_chr1_233766709_233766746	1	KCNK1	TCGA-AO-A0J4	chr1:233749417..233750418,+	1
chr1:233768966..233770042,.	HS_chr1_233769466_233769542	1	KCNK1	TCGA-A8-A094	chr1:233749417..233750418,+	1
chr1:233781772..233782834,.	HS_chr1_233782272_233782334	1	KCNK1_ENST00000366620	TCGA-E2-A15E	chr1:233766526..233767527,+	1
chr1:233814768..233815900,.	HS_chr1_233815268_233815400	1	KCNK1	TCGA-A8-A09I	chr1:233749417..233750418,+	1
chr1:234635251..234636303,.	HS_chr1_234635751_234635803	1	IRF2BP2	TCGA-BH-A0WA	chr1:234744739..234745740,-	1
chr1:235088294..235089340,.	HS_chr1_235088794_235088840	1	IRF2BP2	TCGA-A2-A04P	chr1:234744739..234745740,-	1
chr1:235094792..235095859,.	HS_chr1_235095292_235095359	1	IRF2BP2	TCGA-A8-A08L	chr1:234744739..234745740,-	1
chr1:235096069..235097106,.	HS_chr1_235096569_235096606	1	IRF2BP2	TCGA-A8-A075	chr1:234744739..234745740,-	1
chr1:235118470..235119565,.	HS_chr1_235118970_235119065	1	IRF2BP2	TCGA-A8-A08L	chr1:234744739..234745740,-	1
chr1:235574516..235575576,.	HS_chr1_235575016_235575076	1	ARID4B,ARID4B_ENST00000264183	TCGA-C8-A12L	chr1:235489733..235490734,-	1
chr1:236266598..236267672,.	HS_chr1_236267098_236267172	1	GPR137B,GPR137B_ENST00000366591	TCGA-A2-A04P	chr1:236305422..236306423,+	1
chr1:236320276..236321340,.	HS_chr1_236320776_236320840	1	GPR137B,GPR137B_ENST00000366591	TCGA-A2-A0CM	chr1:236305422..236306423,+	1
chr1:236450514..236451548,.	HS_chr1_236451014_236451048	1	ERO1LB	TCGA-B6-A0IJ	chr1:236444582..236445583,-	1
chr1:236669234..236670293,.	HS_chr1_236669734_236669793	1	GPR137B,GPR137B_ENST00000366591	TCGA-AO-A0J2	chr1:236305422..236306423,+	1
chr1:23817361..23818392,.	HS_chr1_23817861_23817892	1	ASAP3,ASAP3_ENST00000437606	TCGA-E2-A152	chr1:23810125..23811126,-	1
chr12:38678324..38679408,.	HS_chr12_38678824_38678908	1	ALG10B	TCGA-A8-A094	chr12:38710195..38711196,+	1
chr1:23961116..23962172,.	HS_chr1_23961616_23961672	1	ID3	TCGA-A8-A08S,TCGA-C8-A130	chr1:23885416..23886417,-	1
chr12:39746063..39747095,.	HS_chr12_39746563_39746595	1	KIF21A,KIF21A_ENST00000395670	TCGA-A8-A08B	chr12:39836271..39837272,-	1
chr1:241806534..241807606,.	HS_chr1_241807034_241807106	1	CHML	TCGA-A2-A04X	chr1:241798567..241799568,-	1
chr1:241935416..241936462,.	HS_chr1_241935916_241935962	1	OPN3,OPN3_ENST00000331838	TCGA-AR-A0TX	chr1:241803055..241804056,-	1
chr1:241936567..241937628,.	HS_chr1_241937067_241937128	1	OPN3,OPN3_ENST00000331838	TCGA-B6-A0IQ	chr1:241803055..241804056,-	1
chr12:4421433..4422483,.	HS_chr12_4421933_4421983	1	C12orf5	TCGA-A2-A04T	chr12:4429937..4430938,+	1
chr12:45911917..45912939,.	HS_chr12_45912417_45912439	1	ARID2	TCGA-A8-A08L	chr12:46123119..46124120,+	1
chr12:46526474..46527505,.	HS_chr12_46526974_46527005	1	SLC38A2	TCGA-A8-A08L	chr12:46764575..46765576,-	1
chr12:46655445..46656494,.	HS_chr12_46655945_46655994	1	SLC38A2	TCGA-A8-A094	chr12:46764575..46765576,-	1
chr1:246673633..246674692,.	HS_chr1_246674133_246674192	1	TFB2M	TCGA-A8-A09I	chr1:246728939..246729940,-	1
chr12:46832499..46833533,.	HS_chr12_46832999_46833033	1	SLC38A2	TCGA-AO-A0J6	chr12:46764575..46765576,-	1
chr1:247306640..247307672,.	HS_chr1_247307140_247307172	1	ZNF669	TCGA-AR-A0TX	chr1:247267000..247268001,-	1
chr12:48411488..48412549,.	HS_chr12_48411988_48412049	1	COL2A1,COL2A1_ENST00000380518	TCGA-A7-A0CE	chr12:48397603..48398604,-	1
chr12:48572327..48573394,.	HS_chr12_48572827_48572894	1	C12orf68	TCGA-AR-A0TX	chr12:48577405..48578406,+	1
chr1:248793659..248794730,.	HS_chr1_248794159_248794230	1	ZNF692,ZNF692_ENST00000391820	TCGA-A8-A094	chr1:249152007..249153008,-	1
chr12:49288763..49289802,.	HS_chr12_49289263_49289302	1	RND1	TCGA-AN-A0AT	chr12:49259049..49260050,-	1
chr12:49368575..49369675,.	HS_chr12_49369075_49369175	1	CACNB3_ENST00000536187	TCGA-A2-A0D2	chr12:49208969..49209970,+	1
chr12:49376025..49377060,.	HS_chr12_49376525_49376560	1	PRKAG1	TCGA-A8-A075	chr12:49412022..49413023,-	1
chr12:49489601..49490689,.	HS_chr12_49490101_49490189	1	TUBA1B	TCGA-AO-A03N	chr12:49524582..49525583,-	1
chr1:24974909..24975966,.	HS_chr1_24975409_24975466	1	SRRM1,SRRM1_ENST00000447431	TCGA-A2-A0D0	chr1:24969317..24970318,+	1
chr1:24990359..24991369,.	HS_chr1_24990859_24990869	1	SRRM1,SRRM1_ENST00000447431	TCGA-A8-A08L	chr1:24969317..24970318,+	1
chr12:50028042..50029059,.	HS_chr12_50028542_50028559	1	TMBIM6_ENST00000423828	TCGA-A8-A07B	chr12:50135419..50136420,+	1
chr12:50169416..50170465,.	HS_chr12_50169916_50169965	1	BCDIN3D	TCGA-A8-A08S	chr12:50236369..50237370,-	1
chr12:50264830..50265902,.	HS_chr12_50265330_50265402	1	BCDIN3D	TCGA-A2-A0EY	chr12:50236369..50237370,-	1
chr12:50380991..50382044,.	HS_chr12_50381491_50381544	1	RACGAP1	TCGA-A2-A0YG	chr12:50409997..50410998,-	1
chr12:50554140..50555179,.	HS_chr12_50554640_50554679	1	LASS5	TCGA-C8-A12Q	chr12:50560579..50561580,-	1
chr1:25117024..25118085,.	HS_chr1_25117524_25117585	1	CLIC4	TCGA-BH-A18U	chr1:25071544..25072545,+	1
chr12:51404179..51405210,.	HS_chr12_51404679_51404710	1	SLC11A2_ENST00000394904	TCGA-AR-A0TX	chr12:51421507..51422508,-	1
chr12:52809743..52810798,.	HS_chr12_52810243_52810298	1	KRT84	TCGA-A7-A0CE	chr12:52778868..52779869,-	1
chr12:53026793..53027836,.	HS_chr12_53027293_53027336	1	KRT73	TCGA-AR-A0TX	chr12:53011807..53012808,-	1
chr12:53779470..53780555,.	HS_chr12_53779970_53780055	1	SP1,SP1_ENST00000327443	TCGA-A2-A0EY	chr12:53773575..53774576,+	1
chr12:54604449..54605553,.	HS_chr12_54604949_54605053	1	HOXC10	TCGA-BH-A18R	chr12:54378543..54379544,+	1
chr12:55327153..55328213,.	HS_chr12_55327653_55327713	1	MUCL1	TCGA-E2-A152	chr12:55247866..55248867,+	1
chr12:56063913..56064959,.	HS_chr12_56064413_56064459	1	RDH5	TCGA-BH-A18U	chr12:56114468..56115469,+	1
chr12:57109979..57111023,.	HS_chr12_57110479_57110523	1	PTGES3	TCGA-A8-A08L	chr12:57081282..57082283,-	1
chr12:58272396..58273423,.	HS_chr12_58272896_58272923	1	CTDSP2	TCGA-AR-A0TX	chr12:58239717..58240718,-	1
chr12:60103433..60104530,.	HS_chr12_60103933_60104030	1	SLC16A7	TCGA-A8-A094	chr12:60098082..60099083,+	1
chr12:62686017..62687054,.	HS_chr12_62686517_62686554	1	USP15,USP15_ENST00000280377,USP15_ENST00000393654	TCGA-A8-A08L	chr12:62653695..62654696,+	1
chr12:63043747..63044825,.	HS_chr12_63044247_63044325	1	C12orf61	TCGA-AR-A0TX,TCGA-E2-A152	chr12:62996617..62997618,-	1
chr12:63115485..63116495,.	HS_chr12_63115985_63115995	1	C12orf61	TCGA-AR-A0TX	chr12:62996617..62997618,-	1
chr12:63122431..63123449,.	HS_chr12_63122931_63122949	1	C12orf61	TCGA-A2-A0EY	chr12:62996617..62997618,-	1
chr12:63187453..63188493,.	HS_chr12_63187953_63187993	1	C12orf61	TCGA-B6-A0IQ	chr12:62996617..62997618,-	1
chr12:63498568..63499601,.	HS_chr12_63499068_63499101	1	TMEM5	TCGA-B6-A0RU	chr12:64173240..64174241,+	1
chr12:64130675..64131708,.	HS_chr12_64131175_64131208	1	TMEM5	TCGA-BH-A0B3	chr12:64173240..64174241,+	1
chr12:65535103..65536154,.	HS_chr12_65535603_65535654	1	LEMD3	TCGA-GM-A2DF	chr12:65562876..65563877,+	1
chr12:65618691..65619749,.	HS_chr12_65619191_65619249	1	LEMD3	TCGA-A8-A08L	chr12:65562876..65563877,+	1
chr12:65677405..65678472,.	HS_chr12_65677905_65677972	1	MSRB3_ENST00000355192	TCGA-A2-A04T	chr12:65672048..65673049,+	1
chr12:66512194..66513246,.	HS_chr12_66512694_66512746	1	LLPH	TCGA-GM-A2DF	chr12:66522385..66523386,-	1
chr12:66569876..66570925,.	HS_chr12_66570376_66570425	1	TMBIM4	TCGA-AR-A0TX	chr12:66563230..66564231,-	1
chr12:68337710..68338832,.	HS_chr12_68338210_68338332	1	DYRK2	TCGA-AR-A0TX	chr12:68042413..68043414,+	1
chr12:68337906..68338940,.	HS_chr12_68338406_68338440	1	DYRK2	TCGA-AR-A0TX	chr12:68042413..68043414,+	1
chr12:6869367..6870400,.	HS_chr12_6869867_6869900	1	MLF2	TCGA-A8-A094	chr12:6860999..6862000,-	1
chr12:69604330..69605398,.	HS_chr12_69604830_69604898	1	CPSF6,CPSF6_ENST00000266679,CPSF6_ENST00000435070	TCGA-GM-A2DF	chr12:69632926..69633927,+	1
chr12:69957732..69958862,.	HS_chr12_69958232_69958362	1	CCT2	TCGA-C8-A12Q	chr12:69978801..69979802,+	1
chr12:70080864..70081915,.	HS_chr12_70081364_70081415	1	BEST3	TCGA-A2-A0D2	chr12:70072167..70073168,-	1
chr12:70761419..70762468,.	HS_chr12_70761919_70761968	1	CNOT2	TCGA-AR-A0TX	chr12:70671506..70672507,+	1
chr12:70820802..70821901,.	HS_chr12_70821302_70821401	1	KCNMB4	TCGA-A2-A0EY	chr12:70760014..70761015,+	1
chr12:70928347..70929381,.	HS_chr12_70928847_70928881	1	KCNMB4	TCGA-B6-A0I6	chr12:70760014..70761015,+	1
chr12:70929865..70930910,.	HS_chr12_70930365_70930410	1	KCNMB4	TCGA-A2-A0YG	chr12:70760014..70761015,+	1
chr1:27105586..27106672,.	HS_chr1_27106086_27106172	1	ARID1A	TCGA-A8-A07I	chr1:27022394..27023395,+	1
chr12:72091873..72092904,.	HS_chr12_72092373_72092404	1	TMEM19,TMEM19_ENST00000549735	TCGA-A2-A0CM	chr12:72079960..72080961,+	1
chr12:77072386..77073448,.	HS_chr12_77072886_77072948	1	ZDHHC17	TCGA-A8-A092	chr12:77157516..77158517,+	1
chr12:793931..795009,.	HS_chr12_794431_794509	1	WNK1,WNK1_ENST00000530271,WNK1_ENST00000537687	TCGA-C8-A12Q	chr12:862231..863232,+	1
chr12:92171870..92172950,.	HS_chr12_92172370_92172450	1	BTG1	TCGA-A8-A08B	chr12:92538810..92539811,-	1
chr12:92418604..92419636,.	HS_chr12_92419104_92419136	1	BTG1	TCGA-A2-A0EY	chr12:92538810..92539811,-	1
chr12:98854810..98855843,.	HS_chr12_98855310_98855343	1	TMPO,TMPO_ENST00000266732	TCGA-AO-A0J6	chr12:98909145..98910146,+	1
chr13:113613067..113614114,.	HS_chr13_113613567_113613614	1	MCF2L_ENST00000375604	TCGA-C8-A12L	chr13:113622278..113623279,+	1
chr13:114827380..114828473,.	HS_chr13_114827880_114827973	1	RASA3	TCGA-E2-A15E	chr13:114897463..114898464,-	1
chr1:31699975..31701033,.	HS_chr1_31700475_31700533	1	SNRNP40,SNRNP40_ENST00000446633	TCGA-AN-A0G0	chr1:31769097..31770098,-	1
chr1:32054193..32055234,.	HS_chr1_32054693_32054734	1	TINAGL1,TINAGL1_ENST00000441210	TCGA-AN-A0AT	chr1:32042249..32043250,+	1
chr13:21596845..21597909,.	HS_chr13_21597345_21597409	1	LATS2,LATS2_ENST00000382592	TCGA-E2-A15E	chr13:21619664..21620665,-	1
chr13:24440978..24442073,.	HS_chr13_24441478_24441573	1	MIPEP	TCGA-A8-A09X	chr13:24462958..24463959,-	1
chr13:26025637..26026728,.	HS_chr13_26026137_26026228	1	ATP8A2_ENST00000381648	TCGA-B6-A0IJ	chr13:26042658..26043659,+	1
chr13:28700415..28701513,.	HS_chr13_28700915_28701013	1	PAN3_ENST00000380958	TCGA-A2-A0YG	chr13:28712294..28713295,+	1
chr13:40237282..40238313,.	HS_chr13_40237782_40237813	1	COG6,COG6_ENST00000416691	TCGA-C8-A130	chr13:40229363..40230364,+	1
chr13:44828846..44829947,.	HS_chr13_44829346_44829447	1	TSC22D1_ENST00000261489	TCGA-A2-A0EY	chr13:45010263..45011264,-	1
chr13:51447964..51448996,.	HS_chr13_51448464_51448496	1	RNASEH2B	TCGA-B6-A0IJ	chr13:51483712..51484713,+	1
chr13:53535118..53536161,.	HS_chr13_53535618_53535661	1	SUGT1,SUGT1_ENST00000343788	TCGA-AO-A0J6	chr13:53226555..53227556,+	1
chr1:36253378..36254408,.	HS_chr1_36253878_36253908	1	EIF2C4	TCGA-E2-A14P	chr1:36273517..36274518,+	1
chr1:37897893..37898959,.	HS_chr1_37898393_37898459	1	ZC3H12A	TCGA-BH-A0WA	chr1:37940597..37941598,+	1
chr1:38072426..38073496,.	HS_chr1_38072926_38072996	1	GNL2	TCGA-AN-A0G0	chr1:38060922..38061923,-	1
chr1:38616629..38617726,.	HS_chr1_38617129_38617226	1	POU3F1	TCGA-A8-A094	chr1:38511914..38512915,-	1
chr13:96733902..96734922,.	HS_chr13_96734402_96734422	1	HS6ST3	TCGA-A1-A0SM	chr13:96742616..96743617,+	1
chr13:96749553..96750601,.	HS_chr13_96750053_96750101	1	HS6ST3	TCGA-B6-A0RE	chr13:96742616..96743617,+	1
chr13:97040294..97041368,.	HS_chr13_97040794_97040868	1	UGGT2,UGGT2_ENST00000397618	TCGA-A2-A0EY	chr13:96705065..96706066,-	1
chr14:102174570..102175651,.	HS_chr14_102175070_102175151	1	PPP2R5C_ENST00000328724,PPP2R5C_ENST00000422945	TCGA-A2-A04T	chr14:102227730..102228731,+	1
chr14:103761344..103762441,.	HS_chr14_103761844_103761941	1	EIF5	TCGA-E2-A15H	chr14:103801697..103802698,+	1
chr14:104637859..104638893,.	HS_chr14_104638359_104638393	1	KIF26A	TCGA-C8-A12L	chr14:104604559..104605560,+	1
chr14:104651993..104653049,.	HS_chr14_104652493_104652549	1	KIF26A	TCGA-A8-A08L	chr14:104604559..104605560,+	1
chr14:105223321..105224353,.	HS_chr14_105223821_105223853	1	AKT1	TCGA-A2-A04X	chr14:105258479..105259480,-	1
chr14:105246050..105247052,.	HS_chr14_105246550_105246552	1	SIVA1	TCGA-A8-A094,TCGA-A8-A09X	chr14:105219038..105220039,+	1
chr14:105565625..105566653,.	HS_chr14_105566125_105566153	1	ZBTB42,ZBTB42_ENST00000342537	TCGA-C8-A12Q	chr14:105267034..105268035,+	1
chr1:41880569..41881623,.	HS_chr1_41881069_41881123	1	FOXO6	TCGA-A2-A0EY	chr1:41827102..41828103,+	1
chr14:21126361..21127416,.	HS_chr14_21126861_21126916	1	OR6S1	TCGA-AN-A0AT	chr14:21109349..21110350,-	1
chr14:21445259..21446271,.	HS_chr14_21445759_21445771	1	METTL17,METTL17_ENST00000382985	TCGA-AO-A0J6	chr14:21457661..21458662,+	1
chr14:23099920..23100979,.	HS_chr14_23100420_23100479	1	DAD1	TCGA-AO-A03N	chr14:23057562..23058563,-	1
chr1:42327190..42328262,.	HS_chr1_42327690_42327762	1	GUCA2B	TCGA-B6-A0RE	chr1:42618621..42619622,+	1
chr14:23803990..23805095,.	HS_chr14_23804490_23804595	1	PABPN1	TCGA-A8-A094	chr14:23790178..23791179,+	1
chr14:23887613..23888675,.	HS_chr14_23888113_23888175	1	MYH7	TCGA-BH-A0E0	chr14:23902440..23903441,-	1
chr14:27287434..27288473,.	HS_chr14_27287934_27287973	1	NOVA1,NOVA1_ENST00000344429	TCGA-A1-A0SM	chr14:27066141..27067142,-	1
chr14:31548990..31550008,.	HS_chr14_31549490_31549508	1	STRN3,STRN3_ENST00000357479	TCGA-A2-A0EY	chr14:31494890..31495891,-	1
chr14:32671909..32672950,.	HS_chr14_32672409_32672450	1	C14orf128	TCGA-AN-A0AT	chr14:32544853..32545854,-	1
chr1:43462400..43463584,.	HS_chr1_43462900_43463084	1	SLC2A1,SLC2A1_ENST00000372500,SLC2A1_ENST00000415851	TCGA-A8-A08L	chr1:43423821..43424822,-	1
chr14:35240074..35241119,.	HS_chr14_35240574_35240619	1	BAZ1A	TCGA-A2-A0D0	chr14:35343309..35344310,-	1
chr14:35351986..35353012,.	HS_chr14_35352486_35352512	1	BAZ1A	TCGA-A8-A08B	chr14:35343309..35344310,-	1
chr14:38132639..38133641,.	HS_chr14_38133139_38133141	1	FOXA1	TCGA-A2-A0CM,TCGA-B6-A0RT,TCGA-B6-A0RU	chr14:38063676..38064677,-	1
chr14:38133111..38134160,.	HS_chr14_38133611_38133660	1	FOXA1	TCGA-A2-A0CM	chr14:38063676..38064677,-	1
chr14:38173627..38174666,.	HS_chr14_38174127_38174166	1	FOXA1	TCGA-A2-A04P,TCGA-A8-A075	chr14:38063676..38064677,-	1
chr14:38347538..38348540,.	HS_chr14_38348038_38348040	1	FOXA1	TCGA-A2-A0EY	chr14:38063676..38064677,-	1
chr1:44127092..44128132,.	HS_chr1_44127592_44127632	1	KDM4A	TCGA-A8-A094	chr1:44118346..44119347,+	1
chr1:44462773..44463799,.	HS_chr1_44463273_44463299	1	B4GALT2_ENST00000309519	TCGA-A8-A08L	chr1:44445183..44446184,+	1
chr14:45355856..45356931,.	HS_chr14_45356356_45356431	1	C14orf28	TCGA-AQ-A04J	chr14:45369138..45370139,+	1
chr14:45385227..45386262,.	HS_chr14_45385727_45385762	1	FAM179B	TCGA-A2-A04X	chr14:45431124..45432125,+	1
chr14:45397293..45398339,.	HS_chr14_45397793_45397839	1	FAM179B	TCGA-AN-A0AT	chr14:45431124..45432125,+	1
chr14:45448891..45449896,.	HS_chr14_45449391_45449396	1	FAM179B	TCGA-A2-A0YG	chr14:45431124..45432125,+	1
chr14:50524074..50525125,.	HS_chr14_50524574_50524625	1	ARF6	TCGA-A2-A0D1	chr14:50359954..50360955,+	1
chr14:52806426..52807498,.	HS_chr14_52806926_52806998	1	PTGER2	TCGA-A8-A08L	chr14:52780766..52781767,+	1
chr14:53179552..53180610,.	HS_chr14_53180052_53180110	1	STYX	TCGA-A8-A07B	chr14:53196692..53197693,+	1
chr14:55273558..55274636,.	HS_chr14_55274058_55274136	1	GCH1	TCGA-A8-A094,TCGA-C8-A12L	chr14:55368880..55369881,-	1
chr14:57033624..57034660,.	HS_chr14_57034124_57034160	1	C14orf101	TCGA-A1-A0SM,TCGA-E2-A15H	chr14:57046132..57047133,+	1
chr14:57034984..57036026,.	HS_chr14_57035484_57035526	1	C14orf101	TCGA-A8-A07I	chr14:57046132..57047133,+	1
chr14:57704596..57705628,.	HS_chr14_57705096_57705128	1	NAA30	TCGA-A8-A07B	chr14:57857175..57858176,+	1
chr14:57866384..57867457,.	HS_chr14_57866884_57866957	1	NAA30	TCGA-BH-A18U	chr14:57857175..57858176,+	1
chr14:58873040..58874060,.	HS_chr14_58873540_58873560	1	TOMM20L	TCGA-A8-A094	chr14:58862175..58863176,+	1
chr14:60743329..60744397,.	HS_chr14_60743829_60743897	1	PPM1A	TCGA-A8-A09X	chr14:60748921..60749922,+	1
chr14:61197069..61198153,.	HS_chr14_61197569_61197653	1	SIX4	TCGA-A8-A094	chr14:61190291..61191292,-	1
chr14:61726992..61728062,.	HS_chr14_61727492_61727562	1	TMEM30B	TCGA-E2-A152	chr14:61747364..61748365,-	1
chr14:61782360..61783398,.	HS_chr14_61782860_61782898	1	PRKCH	TCGA-A8-A094	chr14:61788319..61789320,+	1
chr14:61821703..61822747,.	HS_chr14_61822203_61822247	1	PRKCH	TCGA-B6-A0I6	chr14:61788319..61789320,+	1
chr1:46582921..46583949,.	HS_chr1_46583421_46583449	1	PIK3R3	TCGA-AR-A0TX	chr1:46597123..46598124,-	1
chr1:46613056..46614114,.	HS_chr1_46613556_46613614	1	PIK3R3	TCGA-A2-A0EY	chr1:46597123..46598124,-	1
chr14:69636249..69637337,.	HS_chr14_69636749_69636837	1	DCAF5	TCGA-AR-A0TX	chr14:69619194..69620195,-	1
chr14:70195869..70196954,.	HS_chr14_70196369_70196454	1	SRSF5,SRSF5_ENST00000451983,SRSF5_ENST00000553521	TCGA-A8-A09I	chr14:70234373..70235374,+	1
chr14:76027266..76028302,.	HS_chr14_76027766_76027802	1	BATF	TCGA-GM-A2DF	chr14:75988525..75989526,+	1
chr14:81717859..81718917,.	HS_chr14_81718359_81718417	1	GTF2A1	TCGA-A2-A0CM	chr14:81686361..81687362,-	1
chr14:81912803..81913899,.	HS_chr14_81913303_81913399	1	GTF2A1	TCGA-AO-A0J2	chr14:81686361..81687362,-	1
